NODEID,x,y
S00WLP4MP,295891.5906603363,2758455.363898264
S1168P4MD,296135.34188851813,2758445.3403872056
S111WP4G6,295997.68431136466,2758278.0131806554
S11BNP4JF,296309.20787692594,2758351.4202973596
S00E6P3Q1,295365.3851457981,2757504.849543118
S00L6P3N8,295558.0711510148,2757448.3483045073
S00UKP3JT,295826.95120422397,2757339.2366131707
SUUPRP47Q,291576.56973332283,2758008.2664121944
SQQCBP39M,287114.4922268774,2757045.1461024396
SQQAQP389,287063.6170826405,2757000.9853492426
SQQ7VP2LR,286973.0502385813,2756377.291111559
SQQFKP2T9,287218.43180362886,2756584.6340919337
SQQ8QP2US,286999.57304342004,2756633.8275097404
SQQALP378,287059.914089142,2756967.7663433924
SPPNWP3EN,286430.06717758055,2757205.933417386
SPPK7P3AE,286310.7147347749,2757070.0562877497
SPPFAP39A,286186.1282040025,2757033.7222633148
SPPQDP32M,286477.01163017965,2756821.453835048
SPPV1P30A,286624.3443265544,2756746.11260967
SSSVAPAGV,289705.7735218084,2764444.6063639265
STT79PA8B,290024.384562115,2764170.953984148
SUUU0PB1S,291711.3558417071,2764986.4841020457
SUUTHPB3U,291697.070852012,2765052.4302420435
SUUD3PAMA,291235.11580091895,2764586.0139160366
SUU7WPAQG,291069.9428875831,2764687.7680713465
SWWC4PD0G,293252.06335134874,2766992.3275963245
SWWAQPDN9,293207.61857855937,2767689.0962932785
SWW63PDNX,293058.7873219711,2767711.097313789
SWW4MPDMS,293012.7971961817,2767674.0172671126
STTV2PF18,290721.2106346816,2769064.490211432
STTWSPEXM,290778.07153578737,2769012.6763709118
STTW3PEXT,290754.3875516002,2769018.6813086416
SUU7BPEWA,291050.7173953171,2768969.582078929
SUUAJPEWJ,291153.9093829966,2768978.1333410316
SSSNLPGFD,289491.18494973436,2770541.005279479
SVVCWPD9F,292254.04583261383,2767278.975905356
SVVHCPDA9,292395.27084009186,2767305.496255043
SVVL6PDC7,292486.070869908,2767367.2415799266
SVVMTPDLB,292538.4260134554,2767627.035266309
SVVMTPDG3,292538.4039354753,2767490.651966174
SVV1VPDJ4,291900.50315315725,2767555.8535698825
SVV5JPD9C,292017.487870681,2767276.279399175
SVV42PD9V,291969.32691853424,2767292.7813165174
SVV2UPDJ0,291932.0771297696,2767552.0936403247
SUUQPPDV6,291606.84170625627,2767909.908167216
SUUP8PDST,291560.12163934635,2767835.298008565
SVVSNPE32,292693.37264611264,2768097.6049144194
SVVTRPDW1,292728.22139281133,2767937.0429560067
SVVUPPDW6,292758.23039703385,2767942.531030965
SVVU3PE0G,292739.0535140604,2768015.814002427
SVVVHPE3X,292784.18468386016,2768127.3121371404
S005BPD5F,295082.5780173277,2767151.2487942358
S00F4PD36,295395.92424522876,2767078.1473030276
S99GEP3SU,304653.8982018971,2757595.9800068247
SAATHP4AX,306032.58140940487,2758111.2336838515
SAAW2P4CB,306113.5317980102,2758155.030725962
SAAGNP4LA,305685.5107456723,2758409.538413211
SAA6LP4PR,305363.21394870465,2758521.0274989684
SAAULP4R1,306068.1088501262,2758561.150009643
SAALXP4PJ,305822.15845436894,2758513.914463344
SAAWNP4MP,306134.08306931425,2758454.5952060698
SAAQ2P4NJ,305921.96596824424,2758481.7197207874
SAATPP4HA,306038.70551678515,2758314.1772916247
SAAVLP4JQ,306099.2768389994,2758360.5163140194
SAALSP4AN,305817.58544082096,2758101.5573756536
SAAJ0P4CE,305727.4770221056,2758158.482100855
S99CEP4B3,304525.71556989494,2758114.8578786594
S99GVP4GU,304668.89484602155,2758300.2662878227
S99U4P461,305027.28226691426,2757952.69110597
SAA5PP467,305334.6884722684,2757959.261236192
SDD5FP4M2,308398.1977149168,2758434.2586844345
SDD6FP4TD,308431.13102042075,2758637.4619362825
SDDTHP5FP,309104.8141694517,2759286.662495053
SDDVKP56G,309171.08267298236,2758992.116269549
S888FP3XB,303374.27066133235,2757738.8700330416
S886LP41C,303315.5816804217,2757803.8571216953
S66GEP51H,301582.01672975556,2758832.7455813605
S665VP469,301244.5220763905,2757960.5576294675
S663TP3MN,301178.7155371213,2757429.5913261077
S66ENP3LU,301525.6875592,2757404.2484837906
S33BWP5NU,298365.86902146926,2759516.2122731367
S22FPP5BT,297462.8212257182,2759162.851785521
SCC3UP7Q8,307323.5813419703,2761607.7081310907
SCC22P7PN,307265.28924187244,2761589.8958842875
SCCVLP6BR,308147.44984630373,2760184.774122771
SCCS7P6BM,308038.99693551287,2760181.0638532406
SDD0CP7AS,308235.76665802114,2761177.7403818904
SCCU9P78E,308104.53878633864,2761102.2459632987
SCC2KP6WV,307282.82861872297,2760797.4086258775
SCC4HP6NE,307344.3060742522,2760525.7889141915
S9BBMPTHD,306548.6910757244,2781869.0050029815
S9B8LPTLP,306452.1240383352,2781975.0399934743
S9B5GPTJC,306351.59700516495,2781899.7499992414
S9AXKPT4F,306163.02601548994,2781454.614023032
S9BKJQ09K,306802.09703240555,2786738.764026994
S9BAVQ085,306524.6541330482,2786692.5770460633
S9B4GPXPH,306319.9450040308,2786160.997033249
S9BARPXUR,306521.08099131985,2786329.2419793312
S9B81PXMK,306432.9389279456,2786098.8521308308
S9BGBPX8N,306699.0750314495,2785686.0780133237
S9BRVPVNX,307004.2331888694,2784095.188989871
S9BQXPV1W,306974.37595160876,2783421.9089732277
S9BPLPTHT,306931.52295153216,2781882.970950723
S9BNGPT6P,306895.3590917601,2781526.7679670015
S9C07PT8P,307206.18601791834,2781590.793957196
S9AC5PS8F,305540.89814263687,2780559.36798016
SRRP4PQ73,288484.06539283966,2778466.538175124
SRRKTPQ6H,288379.03590492514,2778448.7371491045
SRRBXPQ9B,288126.46216624783,2778539.1674027764
SRR6JPQDA,287953.76084672543,2778666.4027707432
SRR7APQD3,287977.7019260345,2778659.531745443
SRRL7PRV7,288390.51746185625,2780198.6152495625
SRRL3PS08,288386.66640629736,2780296.2663476933
SRRQ1PRRE,288512.4077451138,2780078.4241094473
SSSB2PRM5,289121.8918375467,2779941.2295607002
SSSDHPRNL,289201.16576857475,2779987.9848041623
SMMN0PQL1,284351.5593243395,2778880.8973964807
SMMMDPQL8,284332.7793220887,2778887.627576956
SMMMEPQG6,284333.4531781856,2778757.557275518
SMMLDPQET,284300.60313765524,2778714.979339272
SMMM8PQCL,284328.1021385828,2778644.1655845656
SMMP8PQBV,284391.37816633255,2778621.3008699864
SNN09PQ0Q,284681.143109049,2778264.1935900776
SMMXAPQ5H,284649.70917514485,2778416.597730435
SMMT9PQ7W,284520.7691789037,2778494.0740426993
SMMS0PPHH,284479.49798979104,2777777.3734895648
SMMK8PPJB,284263.733977869,2777802.578902471
SNNMBPQS4,285354.1850342689,2779076.339027259
SNNRGPQNV,285487.99601443193,2778973.1259900285
SPP0NPQGA,285717.249901214,2778761.772110207
SPP09PQHS,285704.81895816623,2778809.9943267703
SSSKUPRBM,289403.7917582387,2779637.2016194547
SSSE6PREG,289221.967892225,2779728.2650098796
SSSN1PRAJ,289472.5066663143,2779602.294784404
STT9XPR45,290110.619166126,2779396.8575565093
STT3DPQWF,289900.4976098868,2779215.429245708
STTADPR78,290124.34459077264,2779495.77788739
SSSWKPQS0,289746.3412043169,2779072.415240396
SSST5PK5L,289636.3069078268,2773300.32765791
SSSHJPK0C,289329.38139558194,2773132.2947786995
SSSALPK0F,289107.7083255105,2773135.433594732
STTRRPKSV,290616.3985137986,2773980.7095512054
SWWT8PNKH,293735.8856058671,2776817.4187551728
SWWQ9PNKS,293640.18654222885,2776826.44458314
SMM87P792,283910.3812803154,2761121.837898294
SMMCEP6NJ,284045.4346575005,2760530.0873741033
SMMBHP8TQ,284016.8202489194,2762743.9525680323
SMMARP8WM,283992.2384932757,2762836.6585158077
SMMKDP8SW,284268.29334089824,2762717.7217570986
SNN1NP87G,284726.05791987595,2762096.4404542525
SMM1RP7TG,283704.3909922647,2761712.38888627
SLLQ9P7K6,283400.63094366086,2761445.9596845573
SQQF3P99Q,287203.0286668257,2763192.120838511
SRR2RP9P8,287832.81379262265,2763624.117712619
S2200P93L,296959.60204220936,2762996.535652614
S11NCP8AE,296651.1667625393,2762190.399801862
S11E7P8J6,296390.2661230582,2762437.593141602
SVV17PDCA,291878.6000390465,2767369.8722294676
SUUG2PDPG,291329.4376454231,2767728.4633729244
SUUGBPDGE,291338.8104935017,2767501.7081433204
SUUFNPDPC,291317.5186469531,2767723.7183405617
SUUNAPDM9,291529.28645500075,2767656.7538081757
SUUMCPDLV,291499.47846667963,2767644.644718196
SUUQFPDJA,291599.11035446904,2767561.828849056
SVVR5PC65,292644.19816881587,2766148.9178017117
SUUR5PC6K,291620.8207514903,2766163.323575836
SUUQDPC06,291596.6967500019,2765958.4721312183
SUUVXPC63,291774.4295507471,2766146.6637744824
SUUSMPC4H,291668.4016772325,2766096.606511887
SUUQ2PC9V,291585.9368121571,2766269.459733192
SWW0VPE1F,292892.507545448,2768047.115378795
SVVNGPDRR,292559.16521280544,2767801.2954954584
SVVV3PDPN,292770.58606888825,2767734.4130118443
SVVL8PDTJ,292487.54731024464,2767857.9823362506
SVVNXPDFC,292575.04191765643,2767468.0130009903
S338GP8UJ,298255.64324915817,2762770.4290787457
S22V7P8RH,297894.76469831297,2762672.5998343425
SVVFLPQBV,292339.2484588031,2778620.574952468
SVVGMPQBD,292373.09249303315,2778604.924944384
SVVCQPQBP,292247.208390824,2778615.0619177036
SVV5UPQCJ,292028.14420651615,2778641.7608934203
SVVA8PQ75,292167.82241128257,2778468.7296862435
SVVCHPRT8,292240.8339552445,2780136.1808367795
SVVTSPRLS,292729.3510720531,2779929.5655477843
SVVU3PRLS,292738.50707559066,2779929.6145383525
SVVRSPRN9,292665.46805149707,2779977.4175505005
SVV8MPRUX,292116.7689462547,2780190.767930063
SWW1PPTSF,292918.2824783982,2782159.501645351
SWWANPTPG,293205.2660142351,2782064.3363509686
SWWJNPTLU,293461.6535401957,2781980.436106952
SWWEKPTCV,293330.97051831975,2781725.3481170586
SXX11PUB5,293920.92040468636,2782692.5570829404
SXX17PU3C,293926.8092960692,2782443.636003171
STTBMPRAW,290164.57602448337,2779613.629368285
STTANPR9H,290133.3249226868,2779569.337128381
SUUSSPR7D,291673.3015684878,2779501.0338278697
SUUSWPRA0,291678.1366685117,2779583.800886607
SVV5DPQUM,292012.8673597375,2779157.249261917
SUUTRPQ50,291704.4269882399,2778399.6394685865
STTXTPQDQ,290810.2946963284,2778680.0132583473
SXX05PUP2,293892.9283907208,2783074.0716685755
SWWWGPUTL,293839.30117432144,2783220.471159396
SXXC0PUJ0,294271.29847132135,2782912.1779643307
SXX87PULJ,294150.7925376811,2782993.835759039
SWWFLPU5T,293363.72201148095,2782522.69862239
SWWEWPU85,293341.2295055424,2782597.227392969
SWWM2PURP,293537.87151306,2783159.366849529
SWWLUPUQT,293531.38971875515,2783131.207970363
SWWS8PUD6,293703.7333574815,2782758.098020373
SWWV1PUFS,293793.0789462193,2782842.1976265362
SWWU2PUT9,293761.6591328633,2783209.096264303
SKKDKPPJU,282034.6700831958,2777820.1007382954
SKK42PPU2,281729.75480349315,2778113.9121151334
SKK2GPPUU,281679.93091041694,2778139.690114748
SJJN7PP90,281286.68057240767,2777504.518166429
SPPV9PQ6A,286632.3251774041,2778442.1288649733
SPP13PQGH,285730.56992031354,2778769.46606357
SQQJTPQL0,287322.62200395,2778879.9563975926
SRR18PQ3U,287783.2432449795,2778364.42104094
SQQW4PQ65,287683.1951094537,2778437.4114119755
SQQWUPQ3B,287707.5799221674,2778347.092113789
SRRD9PQ0F,288169.0314263736,2778254.7617017576
SXXNDPS5E,294605.0697899677,2780462.214933417
SXXR5PS32,294692.53018321923,2780386.3810280366
SXXRKPRW6,294706.35611405224,2780230.2323457813
SXXUVPRSH,294812.6065664938,2780113.2074707653
SXX2WPS1M,293981.68441881845,2780340.8897530693
S007XPS5X,295166.4197724832,2780479.026479113
SXXL8PSC9,294535.63145441405,2780680.7424669964
S005LPTCK,295091.5474783985,2781714.694748341
S005BPTCF,295082.87144722074,2781710.5407596235
S000VPST6,294940.8409887342,2781157.9641331104
S002EPSAM,294989.61295792105,2780629.2083368637
S11N8PSC4,296647.219896499,2780676.4985457365
S11XWPSUC,296957.3523894353,2781196.2020395086
S11QLPT3N,296723.75675735186,2781430.3281567944
S11N6PTG8,296645.95458959846,2781832.055319408
S11MLPT86,296627.98084787704,2781573.5986942914
S11S6PT4S,296773.31076310447,2781466.2262958647
S11T4PT5D,296803.4247618031,2781485.102384434
S11CGPU1R,296335.7359356691,2782393.435088985
S11AUPUNG,296283.6401057728,2783056.0163811008
S11BSPUG0,296313.8927878377,2782847.62299092
S11BHPUMX,296304.92936211755,2783038.547516734
STTMMPL5D,290484.38709531043,2774317.523437682
SUU67PL9H,291014.4241724284,2774449.132345042
SUUNVPMC7,291548.48112141853,2775558.7806805805
SUUNGPM8B,291535.4272705232,2775434.9134120964
SVV8JPML6,292113.97370481945,2775813.681055657
SVVE4PN8T,292291.37572991,2776475.4737956286
STTPWPLTF,290557.5473163643,2775023.2509911447
STTDWPLLD,290237.2803958575,2774797.0074861166
STTENPLMK,290261.6864875705,2774835.3804194117
STTEGPMLE,290255.49577942357,2775821.5814757147
STTRBPMAN,290602.98229222256,2775509.8163566366
STTQSPMBS,290585.3652512222,2775546.1723922025
STTVXPMBU,290751.01448923413,2775547.9854342565
STTQ8PME4,290567.40819687257,2775620.521465227
SNNLPPL4C,285335.03848960827,2774284.3133474435
SNNNWPL3F,285406.10145495256,2774254.5613716943
SPPLQPLT4,286359.5560713581,2775011.715094354
SPPHVPLV0,286268.2260361573,2775072.366079253
SQQ0EPLL8,286733.54412173474,2774791.9322096203
SQQ03PLMP,286722.64009871293,2774838.875148661
SPPR4PLRU,286500.062071929,2774972.5050731907
SPPUSPLS7,286618.0980391886,2774982.946999926
SNNVVPLMC,285628.8657566033,2774827.975416396
SNNT0PLCM,285535.3230869187,2774548.9208569946
SNNVLPLG6,285619.87291255774,2774661.6016699295
SSSBBPM0T,289130.34311160474,2775195.3359308396
SSSADPM1E,289101.0910795094,2775213.635917698
SSS83PMGP,289027.0132288338,2775703.443764758
SRRRSPMDE,288569.3695141099,2775597.6635620957
SRRUPPMJ1,288662.89274785516,2775745.418530033
SRRUAPMD6,288649.28664120246,2775590.312596893
SSS11PMMH,288800.51199821685,2775856.918571028
SSS5FPMJG,288942.35014180455,2775760.375697005
SSS57PMJ1,288934.6061229232,2775744.750697087
SRRX3PMN5,288738.4869241321,2775877.0525204875
SSS52PMCD,288929.42502132687,2775565.2957508643
SSS21PM88,288833.14981638663,2775432.236750654
SSS4TPMDL,288922.39403197455,2775604.0687347744
SSSASPKUQ,289113.42192401644,2774040.028506815
SSS8EPKR0,289037.60765417386,2773920.3967552898
SSSLRPKRK,289432.683024812,2773939.0098526813
SSSE3PKNL,289218.7326704555,2773843.553002795
SSSSGPL3W,289615.9267915548,2774269.6512191873
SSSN5PL70,289476.7117243225,2774368.5010354426
SSSJ4PLNT,289347.8141444496,2774874.7312808484
SSSD1PLNH,289184.6379156407,2774864.5652562683
SSSNRPLCN,289496.59395986545,2774549.686781184
SSSMHPLB9,289457.15586176474,2774505.429835016
SSSPMPLC9,289524.87798324414,2774537.394804897
SSSQ9PL8D,289544.81986389006,2774413.091988626
SRRP5PK97,288484.8176113888,2773415.2096230076
SRRXWPKB9,288765.81876925053,2773481.4905845933
SSS10PKBT,288799.191813905,2773498.599568303
SSS34PK6C,288868.117581132,2773323.6069889963
SSS56PK33,288933.32644434605,2773219.2692642286
SRRJPPMDA,288342.85014165804,2775594.2464751904
SRRHNPMCB,288310.05808002694,2775562.720481023
SRRDWPMA4,288189.9178757296,2775492.5014799642
SRRARPM8R,288088.2787148297,2775448.7064732965
SRRA7PMEB,288070.40569698776,2775626.563346578
SRR3JPM68,287857.35437426995,2775367.5354561373
SRR27PM4C,287814.7093291578,2775307.5604928425
SQQWVPM99,287708.5536049905,2775465.1214775727
SQQGWPMHS,287261.5658988526,2775737.721303459
SQQ72PME7,286946.11768762587,2775623.330030879
SRR17PMDE,287782.61024765956,2775598.5242717653
SQQX5PM9M,287716.557309321,2775477.0366681116
SQQVFPM34,287662.34322380816,2775267.96152883
SQQUEPM1M,287629.6132160079,2775220.9065654455
SQQT6PLTJ,287589.7692499592,2775026.4147366537
SQQUQPLVN,287639.69826544024,2775094.409660379
SVVJLPNAJ,292436.09760729293,2776530.4343755995
SWW15PHJ8,292900.73380199046,2771655.6130649033
SVVXHPHGF,292848.5917358496,2771599.0478539504
SUUQVPGLU,291612.8176206247,2770715.7868298627
SUUWHP432,291792.5503023225,2757857.880563389
SVVSBP353,292682.4063950487,2756899.4608487985
SVVPTP2NP,292603.0567866438,2756438.711635144
SVVUGP3AC,292752.06070320786,2757068.5315588596
SVV81P319,292096.6032572969,2756776.776133045
SWWNDP3G6,293580.53400379024,2757253.7842778307
SWWQ8P365,293639.5305014968,2756933.5105239307
S00WQP4MX,295895.8016030662,2758463.0238586813
S118VP4PA,296220.82924760063,2758505.7091797125
S11BBP4HL,296298.9330701085,2758323.8304497846
S11UBP4FC,296842.3109619249,2758251.681098317
S00DVP3PJ,295356.7152358079,2757490.0156118656
S00L4P3MN,295555.99726303667,2757430.345408208
S115CP3KQ,296107.6253941409,2757367.7821081895
SUURAP468,291625.63185132283,2757960.409461658
SQQC5P387,287109.0022335438,2756998.7490946352
SQQ91P2LN,287008.82439827506,2756374.1668116697
SQQ7PP2DX,286966.63149910996,2756159.0205838303
SQQETP2P5,287195.1399050049,2756453.2738496945
SQQ8CP2SV,286988.0970459161,2756573.2135106325
SQQC5P370,287108.7882535451,2756960.1930640526
SPPC7P3MX,286086.67839757673,2757438.9344490794
SPPP1P3FV,286432.71816454764,2757244.845417545
SPPK2P3DN,286305.47264341934,2757174.501380196
SPPJ0P3AA,286271.3015628067,2757065.6165971807
SPPFJP38C,286193.2052574803,2757003.629187159
SPPD7P38N,286118.6879002041,2757013.7108493675
SPPS4P30A,286531.32891726197,2756745.789356678
SPPULP2XS,286611.25327899813,2756729.845704932
SSSNKPAJD,289490.5136871884,2764492.845459993
SSSVHPAH0,289712.97950892535,2764448.112367678
SUUTUPB54,291707.80681482586,2765091.9703390836
SUUSSPB46,291673.294901841,2765061.8152468316
SUU61PAQK,291008.9440016354,2764690.752049716
SWWD5PD1W,293284.4284342714,2767038.085715639
SWWARPCWK,293209.1452413039,2766931.443435425
SWW9JPD2H,293169.30322107,2767057.3717348357
SWWAPPDMA,293206.64856293146,2767658.4512181943
SWW6VPDNU,293084.44536616164,2767707.8173116986
SWW4GPDLX,293007.57817418146,2767647.411199642
STTNDPF3J,290508.2478069113,2769138.1946417233
SVV9SPD89,292154.00481189816,2767240.84262878
SVVHWPD91,292413.1988140452,2767265.498210943
SUUWWPDJG,291805.40222366556,2767567.984358107
SUUPUPDV2,291580.01281635696,2767905.8385977554
SUUNCPDSG,291531.5546413878,2767823.563930576
SUUQ7PDQH,291590.5835281895,2767761.0790432296
SVVT1PE3U,292704.965686295,2768124.2729491163
SVVSWPDV1,292701.2923478466,2767905.4718814148
SVVUDPE17,292748.36654950114,2768039.23303072
SVVV4PE30,292771.47463652544,2768096.411099805
S002PPD5R,294998.5826948316,2767160.6719117817
SAAKXP4LK,305790.7752838872,2758419.381596087
SAAB3P4N7,305506.287766693,2758471.3498924337
SBB3LP4NS,306291.5239218159,2758490.1344651976
SAAQRP4SH,305944.339284701,2758609.2047885247
SAAJXP4QE,305758.8731718066,2758541.7583527444
SBB3WP4MW,306301.7729499389,2758462.416530923
SBB2TP4HT,306266.2246508911,2758331.0636770194
SAAS3P4HS,305986.8522659639,2758329.613165679
SAAMXP49N,305854.7986074684,2758070.060502822
SAAMEP4C0,305837.5275294509,2758143.8853103593
S99VFP46P,305070.5033885187,2757974.8890353083
S99QRP45G,304920.7468904793,2757936.177128985
SAAAJP3J2,305489.7947810855,2757314.321403281
SDD5CP3B7,308395.93367165903,2757094.6978677423
SDDS7P5G9,309062.4722739255,2759305.029428917
SDDTWP5G4,309117.4391624873,2759299.8085380653
S8892P3VR,303393.6606623378,2757688.8710768856
S888XP3X0,303390.38565922424,2757728.44199354
S885CP40D,303275.9186878423,2757773.478353305
S8833P3WF,303202.8146811066,2757711.3727790425
S66ELP4XM,301523.482586454,2758772.601596118
S66G5P55H,301572.4431784577,2758961.2736801086
S55PUP3RE,300795.36847338773,2757550.458121547
S66E4P3MH,301508.00060576765,2757425.17342633
S66CRP3LC,301464.78940528794,2757388.1024793093
S33BQP5MV,298359.5750338327,2759484.984327484
S22FFP5BP,297454.64224384376,2759159.0317844134
S22FLP5AX,297459.3603087649,2759134.5819067587
SCC6KP7P8,307410.36737620505,2761576.3773538675
SCC4GP7TE,307344.0755681724,2761709.9694587276
SDD4EP6EG,308365.6916844045,2760272.292824955
SCCVPP6CV,308150.21790094516,2760220.749222203
SCCS4P6CA,308035.6789680629,2760202.199899951
SDD6MP7DN,308437.1003802952,2761269.6219128445
SDD10P7C7,308256.1377034988,2761223.0385517827
SDD1SP7AG,308281.3765387281,2761168.4174104785
SCCXPP790,308214.6495876138,2761120.312170005
SCCT8P78S,308071.3388826993,2761113.862957706
SCCKVP6M0,307837.04934141523,2760479.5721601374
S9BDLPTHT,306611.25500765216,2781883.137954322
S9B8VPTMP,306461.097014834,2782007.371024472
S9AXMPT14,306164.6849728602,2781347.5549857006
S9AVNPT47,306101.66097901727,2781446.727048331
S9BPEPXRQ,306925.38002724806,2786231.5580160096
S9BS5Q0DJ,307012.45501174714,2786866.405990296
S9BJUPXGC,306779.43597839045,2785931.9150125533
S9BPMPX4A,306932.7680097565,2785545.923008556
S9BQAPVKR,306953.4719829747,2783993.3379884865
S9BFFPUSW,306671.04904640646,2783198.2319895695
S9BPRPTKH,306936.4320128493,2781937.1859721676
S9C45PT6W,307332.68098978256,2781534.5469850674
S9BTNPT96,307061.94597106916,2781605.9869556176
S9ALNPRUU,305813.93400737655,2780188.2310199062
SRRMMPQ5E,288436.1850207533,2778414.273066425
SRRHFPQ3M,288302.4952898437,2778356.715944818
SRRF8PQ8E,288231.9375068631,2778510.2113129315
SRREDPQ8G,288205.05240242457,2778512.0453219926
SRR83PQDK,288003.10508146085,2778675.176778051
SRRK5PRPP,288356.5414864685,2780023.3540800274
SRRL8PRTU,288391.93448561395,2780156.3702074178
SRRPTPRQW,288506.70574453607,2780061.7430960885
SMMMKPQCR,284338.5491451849,2778649.292529095
SMMNNPQFG,284373.637184185,2778736.3408269784
SMMQCPQCT,284427.9201930702,2778651.272754808
SNN0PPQ2F,284694.5891360502,2778319.161849486
SNN42PPTQ,284802.02802343265,2778104.404927422
SMMXSPQ5U,284665.2151831352,2778428.255706204
SMMU3PQ8P,284546.4771937729,2778518.596036821
SMMT8PQ89,284519.38118224475,2778505.0351233464
SMMK4PPH5,284259.3130039773,2777765.218578503
SMMPAPPEH,284393.7280539034,2777681.504129467
SNNSEPQQE,285517.81709857297,2779022.2659855564
SPP1KPQGK,285746.8759326273,2778770.696980906
SNNUWPQHL,285598.0248785782,2778803.9748748024
SSSH6PR4E,289317.59664934524,2779406.09156747
SSSJSPRB9,289369.38477347896,2779624.965446536
SSSBSPRF1,289145.86793105723,2779745.011712848
SSS04PQXN,288772.14046621945,2779254.3928716388
STT9NPR3J,290101.927119873,2779378.0134706176
STTASPR3U,290137.1809829954,2779388.3996319906
SSSVEPQR9,289709.35741291265,2779048.5930281943
STT17PQTW,289830.6727932185,2779134.3237444074
SSSXSPQMW,289785.8405352518,2778942.1900106785
SSSW6PK95,289733.58921265934,2773412.895474924
SSS6EPK2G,288974.02441871545,2773199.7133398564
STTRFPKSD,290606.82495247206,2773964.628605937
SWWQ6PNJM,293637.7725422246,2776788.953618686
SWWNUPNL3,293595.6605262189,2776834.8984773937
SMM7DP77T,283885.1632282945,2761083.418814101
SMMBBP8TG,284010.21224735305,2762736.0775052174
SMMCNP8SK,284054.0317654179,2762706.8401220352
SMM7VP919,283900.5923206515,2762921.027458966
SMMKXP8T5,284286.76843377715,2762724.8167932136
SMMWEP877,284621.5287229866,2762087.3047121908
SNN2GP89W,284752.064644194,2762173.5841028295
SMM1CP7UX,283691.8986981887,2761759.0322871725
SLLQ3P7K5,283394.204925147,2761445.042692714
SRR49P9QK,287880.63476447563,2763667.0756485835
S11NLP8A7,296659.1957497157,2762183.3457969096
S11DSP8EV,296377.8391112663,2762332.7824421804
SUUFJPDQR,291313.17970423104,2767769.324354732
SUUG6PDE2,291333.66245785775,2767425.734036613
SUUE8PDNS,291272.0296529976,2767705.591217078
SUUDUPDTA,291259.3038322901,2767850.139264248
SUURSPDJH,291641.8203309572,2767569.0069626938
SUUQ7PC6X,291590.31919221435,2766174.7056519594
SUUQ2PCA2,291586.04581269115,2766273.8287420357
SUUQ1PC8V,291584.8488085208,2766236.670666431
S22Q3P8MD,297730.9218088084,2762541.4962465293
SVVFEPQCT,292334.0484388746,2778650.790987515
SVVHUPQD2,292411.7024955758,2778657.819015719
SVVDJPRSG,292273.9979560324,2780112.25082316
SVVTQPRM1,292727.8020717905,2779936.61853984
SVVU7PRMP,292742.9490784359,2779959.2444934794
SVVUDPRR0,292748.5430840888,2780063.7003450417
SVVXQPTTC,292855.5623407383,2782188.12569165
SWW07PTRH,292870.5825668805,2782128.842825226
SWW2TPTPK,292954.23084780877,2782066.818833346
SWWK1PTP6,293472.17322738783,2782053.870862855
SWWLAPTL7,293513.3046738535,2781958.583075516
SXX2TPU6K,293978.6427022729,2782546.6595821874
SXX17PUBU,293926.4822393372,2782715.7029910013
SXX3FPU4X,293998.97916515515,2782495.4627568596
SXX12PTSL,293921.49762033665,2782163.874884526
SVV88PQUC,292104.1184165327,2779148.2322292225
SVV6CPQTW,292043.6623665053,2779133.7252407256
SUUXFPQ8A,291822.4490463276,2778505.9346847734
SUUUQPQ05,291735.6211393118,2778244.7761547375
SUU1KPQH1,290866.9357022736,2778784.980581011
STTQTPQ8W,290586.4768175268,2778526.481662892
SXX3BPUHR,293994.62392154883,2782904.7002224675
SXXCAPUHT,294281.164536627,2782907.004975404
SXXC4PUJ8,294275.2974125247,2782920.2129310584
SWWU9PUBC,293768.9739550777,2782699.823185521
SWWRJPUU5,293681.54980249406,2783237.384225854
SKKGPPPJ0,282134.3720283573,2777792.460544314
SPPPXPQ3U,286462.3297677441,2778364.3561851596
SPPWDPQ2K,286668.77389336604,2778323.1292948048
SQQMNPQ1T,287414.0987234155,2778299.253432831
SQQDLPQ4R,287155.3220937633,2778393.067153033
SRRF6PQ17,288230.0287473591,2778279.376763407
SRRDUPQ03,288188.14346388786,2778243.012674271
SXXN6PS5Q,294597.2937575942,2780471.876917781
SXXCLPRHU,294291.61010778096,2779836.01260731
SXXWQPRRE,294871.6678446632,2780077.8954709787
S0082PS6X,295169.53081938205,2780511.342425294
SXXHAPSBR,294441.73013881897,2780665.100596129
S0042PTHE,295041.762320684,2781869.7053054124
S003RPTHB,295032.2802745314,2781867.457310632
SXXSAPSTD,294729.7347386905,2781165.4351702062
S0028PSUN,294983.6011778096,2781205.5830121865
SXXSPPSG3,294742.78337703587,2780802.9010543847
S11J7PS6E,296518.45967367507,2780494.295287671
S220XPSTS,296990.19435888494,2781177.7051466485
S11XAPSTV,296937.41538417625,2781181.061986785
S11R2PT44,296737.72776318726,2781443.901193016
S11K7PTL3,296551.0010426216,2781954.968752424
S11LCPT85,296587.70788013435,2781573.1545549817
S11RLPT4H,296755.6817650501,2781456.7182435566
S11UMPT76,296852.8947831077,2781541.829517632
S11UWPT60,296862.01173833787,2781504.011571146
S11C8PU5N,296327.2309503519,2782518.262796048
S11AJPUR9,296274.1369540514,2783145.154133919
S11EAPUFV,296394.07289985084,2782845.3123482945
S11BXPU9M,296318.73534875514,2782645.0934721082
